X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-8798216.995,4291340.471,2018/11/03 06:59:00+00,6.29,6,6.3,6.43,7.24,9.51,9.18,65,59,995.51,Chapel Hill Public Library,outside,35.932522,-79.035728,14900,-82,,1,1245
-8798216.995,4291340.471,2018/11/03 07:04:20+00,5.78,6.03,6.27,6.41,7.23,9.5,9.17,64,60,995.45,Chapel Hill Public Library,outside,35.932522,-79.035728,15220,-84,,0,1246
-8798216.995,4291340.471,2018/11/03 07:59:00+00,3.25,4.2,5.18,5.71,7,9.38,9.16,65,58,996.92,Chapel Hill Public Library,outside,35.932522,-79.035728,18500,-83,,1,1247
-8798216.995,4291340.471,2018/11/03 08:04:20+00,3.05,3.84,4.92,5.54,6.96,9.36,9.16,64,58,997.08,Chapel Hill Public Library,outside,35.932522,-79.035728,18820,-84,,0,1248
-8798216.995,4291340.471,2018/11/03 08:59:00+00,0.24,0.38,1.66,3.11,6.29,9.12,9.12,62,53,998.65,Chapel Hill Public Library,outside,35.932522,-79.035728,22100,-83,,1,1249
-8798216.995,4291340.471,2018/11/03 09:04:20+00,0.24,0.33,1.48,2.93,6.23,9.1,9.12,60,52,998.73,Chapel Hill Public Library,outside,35.932522,-79.035728,22420,-82,,0,1250
-8798216.995,4291340.471,2018/11/03 09:59:00+00,0.2,0.14,0.48,1.55,5.57,8.85,9.08,58,51,1000.26,Chapel Hill Public Library,outside,35.932522,-79.035728,25700,-81,,1,1251
-8798216.995,4291340.471,2018/11/03 10:04:20+00,0.2,0.16,0.45,1.46,5.51,8.82,9.08,58,51,1000.43,Chapel Hill Public Library,outside,35.932522,-79.035728,26020,-81,,0,1252
-8798216.995,4291340.471,2018/11/03 10:59:10+00,0.26,0.17,0.26,0.84,4.94,8.58,9.04,57,50,1001.91,Chapel Hill Public Library,outside,35.932522,-79.035728,29310,-81,,0,1253
-8798216.995,4291340.471,2018/11/03 11:04:30+00,0.26,0.2,0.26,0.8,4.89,8.56,9.04,57,50,1002.03,Chapel Hill Public Library,outside,35.932522,-79.035728,29630,-85,,0,1254
-8798216.995,4291340.471,2018/11/03 11:59:10+00,0.36,0.29,0.25,0.52,4.39,8.33,9,55,54,1003.58,Chapel Hill Public Library,outside,35.932522,-79.035728,32910,-85,,0,1255
-8798216.995,4291340.471,2018/11/03 12:04:30+00,0.41,0.29,0.26,0.51,4.34,8.3,9,55,55,1003.68,Chapel Hill Public Library,outside,35.932522,-79.035728,33230,-85,,0,1256
-8798216.995,4291340.471,2018/11/03 12:59:10+00,0.41,0.38,0.31,0.41,3.91,8.08,8.96,59,50,1005.41,Chapel Hill Public Library,outside,35.932522,-79.035728,36510,-81,,0,1257
-8798216.995,4291340.471,2018/11/03 13:04:30+00,0.37,0.37,0.31,0.41,3.87,8.06,8.96,59,50,1005.44,Chapel Hill Public Library,outside,35.932522,-79.035728,36830,-83,,0,1258
-8798216.995,4291340.471,2018/11/03 13:59:10+00,1.32,0.93,0.67,0.57,3.53,7.85,8.93,62,41,1006.59,Chapel Hill Public Library,outside,35.932522,-79.035728,40110,-83,,0,1259
-8798216.995,4291340.471,2018/11/03 14:04:30+00,0.74,0.96,0.71,0.6,3.5,7.83,8.92,62,42,1006.62,Chapel Hill Public Library,outside,35.932522,-79.035728,40430,-84,,0,1260
-8798216.995,4291340.471,2018/11/03 14:59:12+00,1.53,1.46,1.19,0.96,3.27,7.65,8.89,63,37,1007.26,Chapel Hill Public Library,outside,35.932522,-79.035728,43710,-80,,0,1261
-8798216.995,4291340.471,2018/11/03 15:05:00+00,1.83,1.56,1.26,1.01,3.25,7.64,8.89,63,37,1007.21,Chapel Hill Public Library,outside,35.932522,-79.035728,44060,-81,,0,1262
-8798216.995,4291340.471,2018/11/03 15:46:56+00,2,1.9,1.62,1.31,3.15,7.53,8.87,64,35,1007.6,Chapel Hill Public Library,outside,35.932522,-79.035728,46575,-83,,13,1263
-8798216.995,4291340.471,2018/11/03 15:46:56+00,2,1.9,1.62,1.31,3.15,7.53,8.87,64,35,1007.6,Chapel Hill Public Library,outside,35.932522,-79.035728,46575,-83,,18,1264
-8798216.995,4291340.471,2018/11/03 16:52:06+00,2.88,2.99,2.4,1.88,3.13,7.44,8.86,66,34,1008.87,Chapel Hill Public Library,outside,35.932522,-79.035728,1870,-84,,7,1265
-8798216.995,4291340.471,2018/11/03 17:04:19+00,1,2.79,2.35,1.87,3.12,7.44,8.86,67,34,1008.45,Chapel Hill Public Library,outside,35.932522,-79.035728,20,-90,,0,1266
-8798216.995,4291340.471,2018/11/03 17:59:19+00,4.06,3.87,3.35,2.73,3.18,7.34,8.84,67,33,1007.93,Chapel Hill Public Library,outside,35.932522,-79.035728,3320,-91,,0,1267
-8798216.995,4291340.471,2018/11/03 18:04:49+00,3.84,3.86,3.42,2.8,3.18,7.33,8.83,67,32,1008.12,Chapel Hill Public Library,outside,35.932522,-79.035728,3650,-89,,0,1268
-8798216.995,4291340.471,2018/11/03 18:58:30+00,4.32,4.25,4.07,3.53,3.3,7.25,8.82,68,31,1007.68,Chapel Hill Public Library,outside,35.932522,-79.035728,6870,-90,,1,1269
-8798216.995,4291340.471,2018/11/03 19:04:10+00,4.64,4.3,4.11,3.59,3.31,7.24,8.81,68,31,1007.77,Chapel Hill Public Library,outside,35.932522,-79.035728,7210,-88,,1,1270
-8798216.995,4291340.471,2018/11/03 19:59:31+00,4.46,4.3,4.22,3.91,3.41,7.16,8.8,68,30,1009.1,Chapel Hill Public Library,outside,35.932522,-79.035728,10530,-91,,0,1271
-8798216.995,4291340.471,2018/11/03 20:04:50+00,4.55,4.45,4.28,3.97,3.43,7.15,8.79,69,30,1008.87,Chapel Hill Public Library,outside,35.932522,-79.035728,10850,-88,,0,1272
-8798216.995,4291340.471,2018/11/03 20:59:50+00,4.1,4.25,4.22,4.08,3.51,7.06,8.78,67,35,1010.26,Chapel Hill Public Library,outside,35.932522,-79.035728,14150,-89,,0,1273
-8798216.995,4291340.471,2018/11/03 21:05:10+00,4.97,4.35,4.26,4.11,3.52,7.06,8.77,68,36,1010.35,Chapel Hill Public Library,outside,35.932522,-79.035728,14470,-88,,0,1274
-8798216.995,4291340.471,2018/11/03 21:59:50+00,5.22,4.58,4.5,4.35,3.64,6.99,8.76,65,43,1010.74,Chapel Hill Public Library,outside,35.932522,-79.035728,17750,-89,,0,1275
-8798216.995,4291340.471,2018/11/03 22:05:10+00,4.1,4.58,4.51,4.36,3.65,6.98,8.75,62,44,1010.91,Chapel Hill Public Library,outside,35.932522,-79.035728,18070,-91,,0,1276
-8798216.995,4291340.471,2018/11/03 22:59:50+00,41.22,20.63,11.43,8.19,4.41,7.08,8.76,60,52,1011.93,Chapel Hill Public Library,outside,35.932522,-79.035728,21350,-93,,0,1277
-8798216.995,4291340.471,2018/11/03 23:05:11+00,43.21,28.17,15.37,10.42,4.83,7.18,8.78,60,51,1012.18,Chapel Hill Public Library,outside,35.932522,-79.035728,21670,-90,,0,1278
-8798216.995,4291340.471,2018/11/03 23:59:50+00,14.67,14.59,15.94,13.75,6.26,7.49,8.81,56,57,1013.15,Chapel Hill Public Library,outside,35.932522,-79.035728,24950,-86,,0,1279
-8798216.995,4291340.471,2018/11/04 00:05:11+00,21.6,15.7,16.15,13.99,6.38,7.52,8.82,56,59,1013.23,Chapel Hill Public Library,outside,35.932522,-79.035728,25270,-92,,0,1280
-8798216.995,4291340.471,2018/11/04 00:59:51+00,15.19,13.97,14.72,14.2,7.27,7.72,8.84,55,59,1013.82,Chapel Hill Public Library,outside,35.932522,-79.035728,28550,-86,,0,1281
-8798216.995,4291340.471,2018/11/04 01:05:11+00,12,13.74,14.55,14.15,7.33,7.74,8.84,54,59,1013.94,Chapel Hill Public Library,outside,35.932522,-79.035728,28870,-87,,0,1282
-8798216.995,4291340.471,2018/11/04 01:59:51+00,10.1,12.16,13.63,13.85,8.02,7.9,8.86,53,61,1014.72,Chapel Hill Public Library,outside,35.932522,-79.035728,32150,-87,,0,1283
-8798216.995,4291340.471,2018/11/04 02:05:11+00,11.14,11.7,13.27,13.65,8.05,7.91,8.86,53,61,1014.9,Chapel Hill Public Library,outside,35.932522,-79.035728,32470,-86,,0,1284
-8798216.995,4291340.471,2018/11/04 02:59:05+00,8.9,9.7,10.72,11.81,8.25,7.97,8.87,53,60,1015.13,Chapel Hill Public Library,outside,35.932522,-79.035728,980,-80,,1,1285
-8798216.995,4291340.471,2018/11/04 03:04:26+00,11.59,9.98,10.69,11.72,8.27,7.97,8.87,52,60,1015.17,Chapel Hill Public Library,outside,35.932522,-79.035728,1300,-80,,0,1286
-8798216.995,4291340.471,2018/11/04 03:59:05+00,10.54,10.14,10.15,10.83,8.45,8.03,8.87,51,60,1015.33,Chapel Hill Public Library,outside,35.932522,-79.035728,4580,-80,,1,1287
-8798216.995,4291340.471,2018/11/04 04:04:25+00,9.73,10.17,10.16,10.8,8.47,8.03,8.87,51,61,1015.35,Chapel Hill Public Library,outside,35.932522,-79.035728,4900,-80,,0,1288
-8798216.995,4291340.471,2018/11/04 04:59:05+00,12.67,10.43,10.28,10.54,8.66,8.1,8.88,49,62,1015.54,Chapel Hill Public Library,outside,35.932522,-79.035728,8180,-81,,1,1289
-8798216.995,4291340.471,2018/11/04 05:04:25+00,10.61,10.39,10.28,10.52,8.68,8.1,8.88,50,63,1015.56,Chapel Hill Public Library,outside,35.932522,-79.035728,8500,-84,,0,1290
-8798216.995,4291340.471,2018/11/04 05:59:05+00,9.79,10.61,10.55,10.58,8.89,8.17,8.89,49,61,1015.55,Chapel Hill Public Library,outside,35.932522,-79.035728,11780,-88,,1,1291
-8798216.995,4291340.471,2018/11/04 06:04:25+00,9.64,10.57,10.55,10.58,8.9,8.18,8.89,49,62,1015.66,Chapel Hill Public Library,outside,35.932522,-79.035728,12100,-88,,0,1292
-8798216.995,4291340.471,2018/11/04 06:59:05+00,12.12,11.24,10.99,10.83,9.14,8.26,8.9,49,59,1015.94,Chapel Hill Public Library,outside,35.932522,-79.035728,15380,-90,,1,1293
-8798216.995,4291340.471,2018/11/04 07:04:25+00,11.41,11.32,11.05,10.87,9.16,8.27,8.9,49,61,1016.06,Chapel Hill Public Library,outside,35.932522,-79.035728,15700,-90,,0,1294
-8798216.995,4291340.471,2018/11/04 07:59:05+00,11.35,11.2,11.3,11.16,9.41,8.36,8.91,49,62,1016.31,Chapel Hill Public Library,outside,35.932522,-79.035728,18980,-90,,1,1295
-8798216.995,4291340.471,2018/11/04 08:04:25+00,10.07,10.75,11.12,11.07,9.42,8.36,8.91,50,62,1016.38,Chapel Hill Public Library,outside,35.932522,-79.035728,19300,-89,,0,1296
-8798216.995,4291340.471,2018/11/04 08:59:06+00,8.88,9.84,10.36,10.65,9.51,8.42,8.91,49,59,1016.63,Chapel Hill Public Library,outside,35.932522,-79.035728,22580,-91,,1,1297
-8798216.995,4291340.471,2018/11/04 09:04:25+00,10.44,9.95,10.33,10.61,9.52,8.42,8.91,49,59,1016.68,Chapel Hill Public Library,outside,35.932522,-79.035728,22900,-88,,0,1298
-8798216.995,4291340.471,2018/11/04 09:59:05+00,10.3,10.63,10.54,10.6,9.63,8.48,8.92,49,61,1017.29,Chapel Hill Public Library,outside,35.932522,-79.035728,26180,-89,,1,1299
-8798216.995,4291340.471,2018/11/04 10:04:25+00,11.8,10.79,10.6,10.63,9.65,8.49,8.92,48,61,1017.35,Chapel Hill Public Library,outside,35.932522,-79.035728,26500,-88,,0,1300
-8798216.995,4291340.471,2018/11/04 10:59:06+00,11.83,10.88,10.88,10.82,9.8,8.56,8.93,50,60,1017.82,Chapel Hill Public Library,outside,35.932522,-79.035728,29780,-90,,1,1301
-8798216.995,4291340.471,2018/11/04 11:04:26+00,9.93,10.91,10.89,10.83,9.81,8.57,8.93,50,59,1017.82,Chapel Hill Public Library,outside,35.932522,-79.035728,30100,-90,,0,1302
-8798216.995,4291340.471,2018/11/04 11:59:06+00,11.05,10.81,10.7,10.72,9.9,8.63,8.94,49,58,1017.97,Chapel Hill Public Library,outside,35.932522,-79.035728,33380,-89,,1,1303
-8798216.995,4291340.471,2018/11/04 12:04:26+00,9.75,10.68,10.67,10.7,9.9,8.63,8.94,50,58,1018,Chapel Hill Public Library,outside,35.932522,-79.035728,33700,-90,,0,1304
-8798216.995,4291340.471,2018/11/04 12:59:06+00,10.57,10.42,10.5,10.58,9.97,8.68,8.94,55,54,1018.57,Chapel Hill Public Library,outside,35.932522,-79.035728,36980,-90,,1,1305
-8798216.995,4291340.471,2018/11/04 13:04:26+00,9.63,10.29,10.45,10.55,9.97,8.69,8.95,55,52,1018.69,Chapel Hill Public Library,outside,35.932522,-79.035728,37300,-90,,0,1306
-8798216.995,4291340.471,2018/11/04 13:59:06+00,8.93,9.37,9.94,10.22,9.97,8.72,8.95,58,50,1018.76,Chapel Hill Public Library,outside,35.932522,-79.035728,40580,-90,,1,1307
-8798216.995,4291340.471,2018/11/04 14:04:26+00,8.79,9.08,9.76,10.11,9.95,8.72,8.95,57,50,1018.85,Chapel Hill Public Library,outside,35.932522,-79.035728,40900,-87,,0,1308
-8798216.995,4291340.471,2018/11/04 14:54:36+00,8.49,8.7,9.09,9.55,9.85,8.72,8.95,60,48,1018.38,Chapel Hill Public Library,outside,35.932522,-79.035728,43910,-91,,5,1309
-8798216.995,4291340.471,2018/10/29 10:04:43+00,6.59,7.08,8.77,10.12,10.08,7.54,8.72,56,62,1001.23,Chapel Hill Public Library,outside,35.932522,-79.035728,11150,-82,,0,1310
-8798216.995,4291340.471,2018/10/27 07:04:33+00,0,0.04,0.13,0.2,3.28,6.69,9.21,57,67,990.25,Chapel Hill Public Library,outside,35.932522,-79.035728,510,-89,,0,1311
-8798216.995,4291340.471,2018/11/06 20:04:38+00,0.38,1.14,1.93,4.29,11.82,10.49,9.14,76,63,1000.02,Chapel Hill Public Library,outside,35.932522,-79.035728,6180,-85,,0,1312
-8798216.995,4291340.471,2018/11/10 21:03:59+00,3.74,3.89,4.02,4.47,5.79,7.09,8.41,56,27,1010.35,Chapel Hill Public Library,outside,35.932522,-79.035728,5320,31,,1,1313
-8798216.995,4291340.471,2018/11/06 20:59:13+00,0.43,0.45,0.88,2.49,10.69,10.23,9.11,77,60,999.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2190,-85,,0,1314
-8798216.995,4291340.471,2018/11/08 19:57:39+00,7.61,8.37,8.3,8.53,9.46,8.48,8.74,72,40,1008.16,Chapel Hill Public Library,outside,35.932522,-79.035728,4010,-80,,2,1315
-8798216.995,4291340.471,2018/11/08 20:01:42+00,8,8.34,8.29,8.52,9.46,8.48,8.74,72,39,1008.27,Chapel Hill Public Library,outside,35.932522,-79.035728,4246,-79,,3,1316
-8798216.995,4291340.471,2018/11/08 20:57:40+00,6.9,7.84,8.11,8.38,9.4,8.47,8.74,70,42,1008.55,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-84,,2,1317
-8798216.995,4291340.471,2018/11/08 21:04:30+00,7.27,7.73,8.04,8.33,9.38,8.47,8.74,70,42,1008.55,Chapel Hill Public Library,outside,35.932522,-79.035728,600,-82,,0,1318
-8798216.995,4291340.471,2018/11/08 21:59:11+00,8.09,7.66,7.73,8,9.22,8.45,8.74,69,44,1008.65,Chapel Hill Public Library,outside,35.932522,-79.035728,1263,31,,0,1319
-8798216.995,4291340.471,2018/11/08 22:05:12+00,8.52,7.75,7.75,8.01,9.22,8.45,8.74,69,43,1008.65,Chapel Hill Public Library,outside,35.932522,-79.035728,1620,31,,0,1320
-8798216.995,4291340.471,2018/11/08 22:54:15+00,8.39,8,7.87,7.99,9.14,8.44,8.73,68,46,1009.24,Chapel Hill Public Library,outside,35.932522,-79.035728,2046,-88,,5,1321
-8798216.995,4291340.471,2018/11/08 23:04:21+00,8.17,8.02,7.88,7.99,9.14,8.44,8.73,68,46,1009.22,Chapel Hill Public Library,outside,35.932522,-79.035728,420,-87,,0,1322
-8798216.995,4291340.471,2018/11/08 23:58:51+00,7.2,7.48,7.63,7.81,9.03,8.42,8.73,68,44,1010.15,Chapel Hill Public Library,outside,35.932522,-79.035728,2040,-90,,1,1323
-8798216.995,4291340.471,2018/11/09 00:04:11+00,8.27,7.55,7.64,7.8,9.01,8.42,8.73,66,45,1010.01,Chapel Hill Public Library,outside,35.932522,-79.035728,2360,-92,,1,1324
-8798216.995,4291340.471,2018/11/09 00:58:51+00,8.14,8.31,8.39,8.26,9,8.43,8.73,65,45,1010.44,Chapel Hill Public Library,outside,35.932522,-79.035728,5640,-91,,1,1325
-8798216.995,4291340.471,2018/11/09 01:04:11+00,7.8,8.15,8.32,8.24,8.99,8.43,8.73,65,45,1010.36,Chapel Hill Public Library,outside,35.932522,-79.035728,5960,-91,,1,1326
-8798216.995,4291340.471,2018/11/09 01:57:31+00,8.21,7.9,7.99,8.06,8.87,8.42,8.73,63,45,1010.7,Chapel Hill Public Library,outside,35.932522,-79.035728,9160,-88,,2,1327
-8798216.995,4291340.471,2018/11/09 02:04:06+00,8.4,8.05,8.03,8.08,8.86,8.42,8.73,63,45,1010.83,Chapel Hill Public Library,outside,35.932522,-79.035728,280,-83,,1,1328
-8798216.995,4291340.471,2018/11/09 03:00:06+00,7.86,8.07,8.08,8.09,8.78,8.41,8.73,63,45,1010.91,Chapel Hill Public Library,outside,35.932522,-79.035728,3640,-82,,0,1329
-8798216.995,4291340.471,2018/11/09 03:04:09+00,7.95,8.11,8.1,8.09,8.77,8.41,8.73,65,46,1010.88,Chapel Hill Public Library,outside,35.932522,-79.035728,3880,-82,,1,1330
-8798216.995,4291340.471,2018/11/09 03:59:36+00,7.21,7.48,7.72,7.87,8.66,8.39,8.72,62,45,1010.92,Chapel Hill Public Library,outside,35.932522,-79.035728,7210,-84,,0,1331
-8798216.995,4291340.471,2018/11/09 04:04:56+00,7.1,7.42,7.67,7.83,8.65,8.38,8.72,63,45,1010.92,Chapel Hill Public Library,outside,35.932522,-79.035728,7530,-83,,0,1332
-8798216.995,4291340.471,2018/11/09 04:59:56+00,7.12,7.07,7.17,7.42,8.47,8.35,8.71,62,46,1010.44,Chapel Hill Public Library,outside,35.932522,-79.035728,10830,-82,,0,1333
-8798216.995,4291340.471,2018/11/09 05:03:56+00,8.07,7.23,7.21,7.43,8.46,8.34,8.71,62,45,1010.49,Chapel Hill Public Library,outside,35.932522,-79.035728,11070,-92,,1,1334
-8798216.995,4291340.471,2018/11/09 05:59:56+00,7.93,7.51,7.33,7.37,8.34,8.31,8.71,62,46,1010.25,Chapel Hill Public Library,outside,35.932522,-79.035728,14430,-91,,0,1335
-8798216.995,4291340.471,2018/11/09 06:03:56+00,7.41,7.47,7.33,7.37,8.33,8.31,8.71,62,46,1010.16,Chapel Hill Public Library,outside,35.932522,-79.035728,14670,-89,,1,1336
-8798216.995,4291340.471,2018/11/09 06:59:57+00,7.55,7.73,7.6,7.53,8.26,8.29,8.7,61,49,1009.94,Chapel Hill Public Library,outside,35.932522,-79.035728,18030,-90,,0,1337
-8798216.995,4291340.471,2018/11/09 07:03:56+00,7.88,7.76,7.63,7.55,8.25,8.29,8.7,60,49,1009.82,Chapel Hill Public Library,outside,35.932522,-79.035728,18270,-90,,1,1338
-8798216.995,4291340.471,2018/11/09 07:59:57+00,7.1,7.38,7.54,7.56,8.18,8.27,8.7,62,47,1009.52,Chapel Hill Public Library,outside,35.932522,-79.035728,21630,-88,,0,1339
-8798216.995,4291340.471,2018/11/09 08:05:17+00,7.17,7.22,7.46,7.51,8.17,8.27,8.7,61,46,1009.55,Chapel Hill Public Library,outside,35.932522,-79.035728,21950,-90,,0,1340
-8798216.995,4291340.471,2018/11/09 08:59:57+00,6.76,7.14,7.19,7.31,8.05,8.24,8.69,62,45,1009.31,Chapel Hill Public Library,outside,35.932522,-79.035728,25230,-90,,0,1341
-8798216.995,4291340.471,2018/11/09 09:03:57+00,6.46,7.03,7.15,7.28,8.04,8.23,8.69,61,44,1009.2,Chapel Hill Public Library,outside,35.932522,-79.035728,25470,-91,,1,1342
-8798216.995,4291340.471,2018/11/09 09:59:57+00,7.02,7.31,7.25,7.28,7.96,8.21,8.68,61,45,1009.26,Chapel Hill Public Library,outside,35.932522,-79.035728,28830,-91,,0,1343
-8798216.995,4291340.471,2018/11/09 10:05:17+00,6.85,7.27,7.25,7.27,7.95,8.2,8.68,61,46,1009.2,Chapel Hill Public Library,outside,35.932522,-79.035728,29150,-90,,0,1344
-8798216.995,4291340.471,2018/11/09 10:59:57+00,7.07,6.95,7.08,7.16,7.85,8.17,8.68,61,46,1008.81,Chapel Hill Public Library,outside,35.932522,-79.035728,32430,-88,,0,1345
-8798216.995,4291340.471,2018/11/09 11:03:57+00,7.36,6.97,7.07,7.15,7.84,8.17,8.68,61,46,1008.78,Chapel Hill Public Library,outside,35.932522,-79.035728,32670,-91,,1,1346
-8798216.995,4291340.471,2018/11/09 11:59:57+00,7.43,7.1,7.06,7.1,7.76,8.14,8.67,60,49,1008.39,Chapel Hill Public Library,outside,35.932522,-79.035728,36030,-90,,0,1347
-8798216.995,4291340.471,2018/11/09 12:05:17+00,7.98,7.21,7.1,7.12,7.75,8.13,8.67,59,50,1008.2,Chapel Hill Public Library,outside,35.932522,-79.035728,36350,-88,,0,1348
-8798216.995,4291340.471,2018/11/09 12:59:58+00,8.39,7.61,7.35,7.25,7.71,8.11,8.66,60,53,1008.53,Chapel Hill Public Library,outside,35.932522,-79.035728,39630,-92,,0,1349
-8798216.995,4291340.471,2018/11/09 13:03:58+00,7.7,7.7,7.41,7.28,7.71,8.11,8.66,60,52,1008.6,Chapel Hill Public Library,outside,35.932522,-79.035728,39870,-90,,1,1350
-8798216.995,4291340.471,2018/11/09 13:59:58+00,8.23,7.65,7.49,7.39,7.68,8.09,8.66,59,56,1007.97,Chapel Hill Public Library,outside,35.932522,-79.035728,43230,-90,,0,1351
-8798216.995,4291340.471,2018/11/09 14:03:58+00,7.17,7.59,7.49,7.39,7.68,8.09,8.66,59,57,1007.72,Chapel Hill Public Library,outside,35.932522,-79.035728,43470,-88,,1,1352
-8798216.995,4291340.471,2018/11/09 14:59:58+00,8.24,8.83,8.55,8.14,7.81,8.11,8.66,58,59,1007.04,Chapel Hill Public Library,outside,35.932522,-79.035728,46830,-90,,0,1353
-8798216.995,4291340.471,2018/11/09 15:03:58+00,9.81,9.01,8.64,8.2,7.82,8.12,8.66,59,61,1006.74,Chapel Hill Public Library,outside,35.932522,-79.035728,47070,-91,,1,1354
-8798216.995,4291340.471,2018/11/09 15:58:48+00,12.17,10.9,10.1,9.34,8.1,8.18,8.67,59,64,1006.02,Chapel Hill Public Library,outside,35.932522,-79.035728,50360,-92,,1,1355
-8798216.995,4291340.471,2018/11/09 16:04:19+00,11.44,11.01,10.24,9.46,8.13,8.19,8.67,60,63,1006.02,Chapel Hill Public Library,outside,35.932522,-79.035728,50683,-89,,0,1356
-8798216.995,4291340.471,2018/11/09 16:58:58+00,12.03,12.63,11.96,10.93,8.58,8.3,8.68,61,64,1004.41,Chapel Hill Public Library,outside,35.932522,-79.035728,53970,-80,,1,1357
-8798216.995,4291340.471,2018/11/09 17:04:18+00,14.14,12.8,12.1,11.07,8.63,8.31,8.68,60,64,1004,Chapel Hill Public Library,outside,35.932522,-79.035728,54290,-78,,0,1358
-8798216.995,4291340.471,2018/11/09 17:58:59+00,8.43,9.47,10.79,10.86,8.87,8.39,8.69,62,65,1003.63,Chapel Hill Public Library,outside,35.932522,-79.035728,57570,-80,,1,1359
-8798216.995,4291340.471,2018/11/09 18:04:18+00,7.57,9.1,10.49,10.7,8.87,8.39,8.69,61,64,1003.51,Chapel Hill Public Library,outside,35.932522,-79.035728,57890,-81,,0,1360
-8798216.995,4291340.471,2018/11/09 18:58:58+00,5.53,7.46,8.68,9.47,8.81,8.39,8.69,61,67,1003.54,Chapel Hill Public Library,outside,35.932522,-79.035728,61170,-86,,1,1361
-8798216.995,4291340.471,2018/11/09 19:04:28+00,6.4,6.84,8.29,9.22,8.77,8.38,8.69,61,65,1003.09,Chapel Hill Public Library,outside,35.932522,-79.035728,61500,-84,,0,1362
-8798216.995,4291340.471,2018/11/09 19:59:19+00,3.09,3.05,4.42,6.22,8.18,8.23,8.67,63,65,1002.46,Chapel Hill Public Library,outside,35.932522,-79.035728,64790,-81,,0,1363
-8798216.995,4291340.471,2018/11/09 20:04:39+00,3.14,3.16,4.29,6.04,8.12,8.22,8.67,61,65,1002.65,Chapel Hill Public Library,outside,35.932522,-79.035728,65110,-80,,0,1364
-8798216.995,4291340.471,2018/11/09 20:59:30+00,2.5,4.09,4.15,5.06,7.68,8.1,8.65,63,65,1002.6,Chapel Hill Public Library,outside,35.932522,-79.035728,68400,-84,,0,1365
-8798216.995,4291340.471,2018/11/09 21:05:09+00,3.28,3.78,4.03,4.94,7.63,8.09,8.64,63,64,1002.28,Chapel Hill Public Library,outside,35.932522,-79.035728,68740,-83,,0,1366
-8798216.995,4291340.471,2018/11/09 21:59:39+00,3.53,3.53,3.62,4.23,7.21,7.97,8.63,62,64,1001.88,Chapel Hill Public Library,outside,35.932522,-79.035728,72010,-84,,0,1367
-8798216.995,4291340.471,2018/11/09 22:04:13+00,3.71,3.63,3.64,4.21,7.18,7.96,8.62,58,64,1001.48,Chapel Hill Public Library,outside,35.932522,-79.035728,72282,-84,,1,1368
-8798216.995,4291340.471,2018/11/09 22:59:02+00,6.29,5.49,4.75,4.63,6.99,7.89,8.61,61,65,1001.8,Chapel Hill Public Library,outside,35.932522,-79.035728,1860,31,,1,1369
-8798216.995,4291340.471,2018/11/09 23:04:23+00,5.71,5.68,4.92,4.72,6.98,7.89,8.61,61,66,1001.95,Chapel Hill Public Library,outside,35.932522,-79.035728,2180,31,,0,1370
-8798216.995,4291340.471,2018/11/09 23:59:03+00,10.56,9.56,7.86,6.64,7.13,7.9,8.61,62,65,1001.8,Chapel Hill Public Library,outside,35.932522,-79.035728,5460,31,,1,1371
-8798216.995,4291340.471,2018/11/10 00:04:23+00,10.68,9.82,8.17,6.88,7.16,7.9,8.61,61,65,1001.91,Chapel Hill Public Library,outside,35.932522,-79.035728,5780,31,,0,1372
-8798216.995,4291340.471,2018/11/10 00:59:03+00,10.34,9.72,9.31,8.28,7.43,7.95,8.61,60,67,1002.43,Chapel Hill Public Library,outside,35.932522,-79.035728,9060,31,,1,1373
-8798216.995,4291340.471,2018/11/10 01:04:23+00,9.17,9.57,9.31,8.34,7.46,7.96,8.61,59,68,1002.3,Chapel Hill Public Library,outside,35.932522,-79.035728,9380,31,,0,1374
-8798216.995,4291340.471,2018/11/10 01:59:03+00,5.22,5.61,6.96,7.38,7.36,7.92,8.61,60,65,1002.23,Chapel Hill Public Library,outside,35.932522,-79.035728,12660,31,,1,1375
-8798216.995,4291340.471,2018/11/10 02:04:23+00,5.42,5.45,6.73,7.23,7.34,7.91,8.61,61,65,1002.16,Chapel Hill Public Library,outside,35.932522,-79.035728,12980,31,,0,1376
-8798216.995,4291340.471,2018/11/10 02:59:03+00,9.34,7.41,6.64,6.83,7.22,7.87,8.6,61,64,1002.22,Chapel Hill Public Library,outside,35.932522,-79.035728,16260,31,,1,1377
-8798216.995,4291340.471,2018/11/10 03:04:23+00,7.95,7.45,6.75,6.87,7.23,7.87,8.6,61,64,1002.17,Chapel Hill Public Library,outside,35.932522,-79.035728,16580,31,,0,1378
